Date,Service_Clean,SKU_Clean,Region_Clean,Total_Cost_USD,Total_Usage,Log_Count
2026-01-21,Compute,VM-Standard_D8s,eastus,98.28,93310668.0,1
2026-01-21,Compute,VM-Standard_D8s,southeastasia,883.7532,1320745.2,1
2026-01-21,Database,CloudSQL-db.standard-2,asia-south1,188.56584,816382.54,2
2026-01-21,Database,CloudSQL-db.standard-2,europe-west1,905.0154000000001,123030076.8,2
2026-01-21,Database,CloudSQL-db.standard-2,us-central1,5400.23292,111369741.0,4
2026-01-21,Database,CloudSQL-db.standard-2,us-west1,54.23916,3190739.4,4
2026-01-21,Database,RDS-db.m5.large,UNKNOWN,2125.8,178739820.0,1
2026-01-21,Database,RDS-db.m5.large,ap-south-1,19.2726,111960900.0,1
2026-01-21,Database,RDS-db.m5.large,ap-southeast-1,6088.85438,418917781.37,5
2026-01-21,Database,RDS-db.m5.large,eu-west-1,2095.61352,161670141.46,4
2026-01-21,Database,RDS-db.m5.large,us-east-1,100.47900000000001,37081638.84,3
2026-01-21,Database,SQLDb-S2,canadacentral,2793.63,40942.86,1
2026-01-21,Database,SQLDb-S2,centralindia,482.71360000000004,70520507.24,3
2026-01-21,Database,SQLDb-S2,eastus,3239.8164,35234.94,1
2026-01-21,Database,SQLDb-S2,westeurope,3903.9632,222398872.43,4
2026-01-21,Storage,Blob-Cool,centralindia,1.2762,1443.0427,2
2026-01-21,Storage,Blob-Cool,eastus,237.10600000000002,1024.0263,3
2026-01-21,Storage,Blob-Cool,southeastasia,171.3312,3.4932999999999996,2
2026-01-21,Storage,Blob-Cool,westeurope,14.374800000000002,3901.16,1
2026-01-21,Storage,Blob-Hot,canadacentral,286.37652,3753.44,2
2026-01-21,Storage,Blob-Hot,centralindia,64.64880000000001,5825.26,2
2026-01-21,Storage,Blob-Hot,eastus,65.06,8302.4,3
2026-01-21,Storage,Blob-Hot,southeastasia,16.84,1.4979,1
2026-01-21,Storage,Blob-Hot,westeurope,3.81936,4821.86,1
2026-01-21,Storage,GCS-Nearline,asia-south1,8.06616,6977.48,2
2026-01-21,Storage,GCS-Nearline,europe-west1,0.1728,0.0169,1
2026-01-21,Storage,GCS-Standard,asia-south1,88.94,2.3623,1
2026-01-21,Storage,GCS-Standard,asia-southeast1,0.45696000000000003,666.4341,2
2026-01-21,Storage,S3-IA,UNKNOWN,16.2864,2.9414,1
2026-01-21,Storage,S3-IA,ap-south-1,16.852,4978.758,2
2026-01-21,Storage,S3-IA,ap-southeast-1,56.9214,2270.93,1
2026-01-21,Storage,S3-IA,eu-west-1,1.6308,4.7694,1
2026-01-21,Storage,S3-IA,us-east-1,114.93,2.4931,1
2026-01-21,Storage,S3-IA,us-west-2,0.16716,2.3148,1
2026-01-21,Storage,S3-Standard,ap-south-1,9.44,0.2097,1
2026-01-21,Storage,S3-Standard,ap-southeast-1,24.5872,479.82,1
2026-01-21,Storage,S3-Standard,eu-west-1,32.281200000000005,2.2132,1
2026-01-21,Storage,S3-Standard,us-east-1,0.1032,4.1168,1
2026-01-21,Storage,UNKNOWN,canadacentral,254.83680000000004,2393.02,1
2026-01-22,Compute,EC2-t3.large,ap-south-1,499.1862,598043.4,1
2026-01-22,Compute,EC2-t3.large,ap-southeast-1,1.1652,45579.77,1
2026-01-22,Compute,EC2-t3.large,us-east-1,820.04,38129796.0,1
2026-01-22,Compute,EC2-t3.medium,UNKNOWN,728.55,2271909.6,1
2026-01-22,Compute,EC2-t3.medium,ap-south-1,456.7047,111176892.0,1
2026-01-22,Compute,EC2-t3.medium,ap-southeast-1,7.07088,47460.11,1
2026-01-22,Compute,EC2-t3.medium,us-east-1,0.62988,31785.59,1
2026-01-22,Compute,EC2-t3.xlarge,ap-southeast-1,990.26,694375.2,1
2026-01-22,Compute,EC2-t3.xlarge,us-east-1,315.72,26153.7,2
2026-01-22,Compute,GCE-n1-standard-2,asia-south1,3193.3656000000005,161654304.6,2
2026-01-22,Compute,GCE-n1-standard-2,europe-west1,18.85272,17393.67,1
2026-01-22,Compute,GCE-n1-standard-8,asia-south1,43.72,1079.14,2
2026-01-22,Compute,GCE-n1-standard-8,europe-west1,-863.5,9924.06,1
2026-01-22,Compute,GCE-n1-standard-8,us-central1,1248.0171,98193036.0,2
2026-01-22,Compute,UNKNOWN,asia-south1,1.59936,13467348.0,1
2026-01-22,Compute,UNKNOWN,asia-southeast1,36.41928,2055349.2,1
2026-01-22,Compute,UNKNOWN,eu-west-1,11.20488,24491.62,1
2026-01-22,Compute,VM-Standard_D2s,canadacentral,3124.6020000000003,39300.77,1
2026-01-22,Compute,VM-Standard_D2s,centralindia,1353.3264,19974.84,1
2026-01-22,Compute,VM-Standard_D2s,eastus,32.832,41383.11,1
2026-01-22,Compute,VM-Standard_D2s,westeurope,45.261,38968.39,1
2026-01-22,Compute,VM-Standard_D4s,canadacentral,1040.0184000000002,2612058.6,1
2026-01-22,Compute,VM-Standard_D4s,centralindia,381.87,154820916.0,1
2026-01-22,Compute,VM-Standard_D4s,eastus,1628.4144800000001,1027996.98,3
2026-01-22,Compute,VM-Standard_D4s,southeastasia,8097.09682,87833012.56,3
2026-01-22,Compute,VM-Standard_D8s,canadacentral,3306.12,143754264.0,1
2026-01-22,Compute,VM-Standard_D8s,centralindia,2991.9676000000004,28995.53,1
2026-01-22,Compute,VM-Standard_D8s,westeurope,1487.6028,25793.36,1
2026-01-22,Database,CloudSQL-db.standard-2,UNKNOWN,1291.32,25845.91,1
2026-01-22,Database,CloudSQL-db.standard-2,asia-south1,6.15132,6105.19,1
2026-01-22,Database,CloudSQL-db.standard-2,asia-southeast1,0.0,87074100.0,1
2026-01-22,Database,CloudSQL-db.standard-2,us-central1,28.176719999999996,166333680.0,3
2026-01-22,Database,CloudSQL-db.standard-2,us-west1,81.12756,166552940.88,4
2026-01-22,Database,RDS-db.m5.large,ap-south-1,4329.7859,20476929.0,3
2026-01-22,Database,RDS-db.m5.large,ap-southeast-1,2.0166000000000004,240075.56,2
2026-01-22,Database,RDS-db.m5.large,eu-west-1,1012.9104,47208835.01,2
2026-01-22,Database,RDS-db.m5.large,us-west-2,4246.6456,171981970.7,4
2026-01-22,Database,SQLDb-S2,centralindia,1259.43628,50840332.72,3
2026-01-22,Database,SQLDb-S2,eastus,897.52404,2180298708.0,2
2026-01-22,Database,SQLDb-S2,southeastasia,2299.6874000000003,2586952310.4,4
2026-01-22,Database,SQLDb-S2,westeurope,1092.7335,129193563.0,2
2026-01-22,Storage,Blob-Cool,UNKNOWN,76.22436,5116.76,2
2026-01-22,Storage,Blob-Cool,centralindia,99.4788,800.3353999999999,2
2026-01-22,Storage,Blob-Cool,eastus,27.8208,896.4,1
2026-01-22,Storage,Blob-Hot,UNKNOWN,3.27312,4.2746,1
2026-01-22,Storage,Blob-Hot,canadacentral,200.0808,3516.22,1
2026-01-22,Storage,Blob-Hot,centralindia,420.64430000000004,2668.4912,2
2026-01-22,Storage,Blob-Hot,southeastasia,57.63328,2366.708,2
2026-01-22,Storage,Blob-Hot,westeurope,2.20824,4217.445900000001,2
2026-01-22,Storage,GCS-Nearline,asia-south1,139.27808,2830.0391999999997,3
2026-01-22,Storage,GCS-Nearline,europe-west1,20.9931,0.2376,1
2026-01-22,Storage,GCS-Standard,asia-southeast1,231.97101999999998,7012.947,4
2026-01-22,Storage,S3-IA,ap-south-1,1.27608,2212.78,1
2026-01-22,Storage,S3-IA,ap-southeast-1,667.36,7.6318,2
2026-01-22,Storage,S3-IA,us-west-2,0.42624,3.0679,1
2026-01-22,Storage,S3-Standard,ap-south-1,8.18,4.05,1
2026-01-22,Storage,S3-Standard,ap-southeast-1,2.21436,2234.8134,2
2026-01-23,Compute,EC2-t3.large,ap-southeast-1,672.3888000000001,45548604.0,1
2026-01-23,Compute,EC2-t3.large,us-east-1,43.03788,56003.11,2
2026-01-23,Compute,EC2-t3.medium,ap-south-1,3187.85,38713.72,1
2026-01-23,Compute,EC2-t3.medium,ap-southeast-1,1383.08,78072660.0,1
2026-01-23,Compute,EC2-t3.medium,us-west-2,11.31384,23044.24,1
2026-01-23,Compute,EC2-t3.xlarge,ap-southeast-1,3326.5237,30647.59,1
2026-01-23,Compute,EC2-t3.xlarge,us-east-1,326.52,38931336.0,1
2026-01-23,Compute,EC2-t3.xlarge,us-west-2,35.89092,1867471.2,1
2026-01-23,Compute,GCE-n1-standard-2,asia-south1,800.8874000000001,117073548.0,1
2026-01-23,Compute,GCE-n1-standard-2,asia-southeast1,5279.4295999999995,63199.27,2
2026-01-23,Compute,GCE-n1-standard-2,us-west1,3293.7690000000002,53025946.31,2
2026-01-23,Compute,GCE-n1-standard-4,asia-south1,2266.4674,1375155.6,2
2026-01-23,Compute,GCE-n1-standard-4,europe-west1,4647.6533,372798540.0,3
2026-01-23,Compute,GCE-n1-standard-4,us-west1,48.00444,174694032.0,1
2026-01-23,Compute,GCE-n1-standard-8,asia-south1,392.11,1660539.0,1
2026-01-23,Compute,GCE-n1-standard-8,asia-southeast1,883.8936,21701.08,1
2026-01-23,Compute,UNKNOWN,eastus,535.6368,6163667604.0,1
2026-01-23,Compute,VM-Standard_D2s,eastus,3485.052,40970.96,1
2026-01-23,Compute,VM-Standard_D2s,southeastasia,258.77880000000005,6760.71,1
2026-01-23,Compute,VM-Standard_D4s,canadacentral,912.1032,141318144.0,1
2026-01-23,Compute,VM-Standard_D4s,eastus,564.2356,1828773.0,1
2026-01-23,Database,CloudSQL-db.standard-2,asia-south1,629.71,9776.76,1
2026-01-23,Database,CloudSQL-db.standard-2,asia-southeast1,1549.98036,109492704.0,2
2026-01-23,Database,CloudSQL-db.standard-2,europe-west1,1331.00604,4408790.4,2
2026-01-23,Database,CloudSQL-db.standard-2,us-central1,3837.64,40729.45,1
2026-01-23,Database,CloudSQL-db.standard-2,us-west1,842.326,200780511.19,7
2026-01-23,Database,RDS-db.m5.large,ap-south-1,23.616,1351559.4,1
2026-01-23,Database,RDS-db.m5.large,ap-southeast-1,2978.61016,51970555.39,4
2026-01-23,Database,RDS-db.m5.large,eu-west-1,6154.425,98063176.05,3
2026-01-23,Database,RDS-db.m5.large,us-east-1,6338.78,4214679.43,3
2026-01-23,Database,RDS-db.m5.large,us-west-2,50.89008,4463912.4,2
2026-01-23,Database,SQLDb-S2,canadacentral,873.7308,17182.95,1
2026-01-23,Database,SQLDb-S2,centralindia,904.8316,88074868.82,3
2026-01-23,Database,SQLDb-S2,eastus,1769.7312000000002,177399180.0,2
2026-01-23,Database,SQLDb-S2,southeastasia,9803.54576,358065645.59,6
2026-01-23,Database,SQLDb-S2,westeurope,88.83000000000001,13210.03,1
2026-01-23,Database,UNKNOWN,canadacentral,573.4152000000001,6933.58,1
2026-01-23,Storage,Blob-Cool,canadacentral,141.2424,4021.36,1
2026-01-23,Storage,Blob-Cool,centralindia,1.08516,77225.85,1
2026-01-23,Storage,Blob-Hot,canadacentral,181.5504,5.371,2
2026-01-23,Storage,Blob-Hot,centralindia,265.94988,110230.29999999999,2
2026-01-23,Storage,Blob-Hot,eastus,143.44,3210.9,1
2026-01-23,Storage,Blob-Hot,westeurope,470.17400000000004,6.9536,3
2026-01-23,Storage,GCS-Nearline,asia-south1,-2.55252,3.6172000000000004,2
2026-01-23,Storage,GCS-Nearline,europe-west1,21.71,4622.79,1
2026-01-23,Storage,GCS-Nearline,us-central1,354.52356000000003,7368.8459,3
2026-01-23,Storage,GCS-Nearline,us-west1,14.8608,0.2818,1
2026-01-23,Storage,GCS-Standard,us-west1,74.304,3.5911,1
2026-01-23,Storage,S3-IA,UNKNOWN,1.03428,2.8415,1
2026-01-23,Storage,S3-IA,eu-west-1,422.2619,6968.64,2
2026-01-23,Storage,S3-IA,us-east-1,119.80440000000002,4088.12,1
2026-01-23,Storage,S3-IA,us-west-2,289.4,5.4624,2
2026-01-23,Storage,S3-Standard,ap-south-1,0.40416,731.1,1
2026-01-23,Storage,S3-Standard,ap-southeast-1,492.10200000000003,2309.2346000000002,3
2026-01-23,Storage,S3-Standard,eu-west-1,6821.75,9705.949999999999,3
2026-01-23,Storage,S3-Standard,us-east-1,0.22392,1192.73,1
2026-01-23,Storage,S3-Standard,us-west-2,124.49,24166.3,1
2026-01-24,Compute,EC2-t3.large,ap-southeast-1,1454.43,1497411.0,1
2026-01-24,Compute,EC2-t3.large,eu-west-1,2553.85056,61259955.5,4
2026-01-24,Compute,EC2-t3.large,us-east-1,15.08796,1187757.6,1
2026-01-24,Compute,EC2-t3.large,us-west-2,1906.97,20429.04,1
2026-01-24,Compute,EC2-t3.medium,ap-south-1,2775.5499,46395847.56,3
2026-01-24,Compute,EC2-t3.medium,ap-southeast-1,857.93,976857.0,1
2026-01-24,Compute,EC2-t3.medium,eu-west-1,10.28208,18664.77,1
2026-01-24,Compute,EC2-t3.medium,us-east-1,6.29244,2001348.6,1
2026-01-24,Compute,EC2-t3.xlarge,ap-south-1,753.4399000000001,232158096.0,2
2026-01-24,Compute,EC2-t3.xlarge,eu-west-1,4170.6673,44635.74,1
2026-01-24,Compute,EC2-t3.xlarge,us-west-2,4489.689600000001,2693257.8,1
2026-01-24,Compute,GCE-n1-standard-2,asia-south1,21.77,4179312.0,1
2026-01-24,Compute,GCE-n1-standard-2,europe-west1,1595.6244000000002,2461216.2,1
2026-01-24,Compute,GCE-n1-standard-2,us-west1,-34.18392,104102968.8,3
2026-01-24,Compute,GCE-n1-standard-4,asia-south1,7271.748,5696518.800000001,3
2026-01-24,Compute,GCE-n1-standard-4,asia-southeast1,0.0,130982040.0,1
2026-01-24,Compute,GCE-n1-standard-4,us-west1,1596.6288,1263549.6,1
2026-01-24,Compute,GCE-n1-standard-8,asia-south1,1203.5282,17574.91,1
2026-01-24,Compute,GCE-n1-standard-8,europe-west1,4282.9734,146963664.0,1
2026-01-24,Compute,VM-Standard_D2s,UNKNOWN,12.83832,57387924.0,1
2026-01-24,Compute,VM-Standard_D2s,centralindia,3.01584,58132080.0,1
2026-01-24,Compute,VM-Standard_D2s,eastus,3806.1184000000003,71860711.88,2
2026-01-24,Compute,VM-Standard_D2s,southeastasia,1559.1636,48905.03,1
2026-01-24,Compute,VM-Standard_D2s,westeurope,2102.99,131210856.0,1
2026-01-24,Compute,VM-Standard_D4s,eastus,76.21944,6457430.37,2
2026-01-24,Compute,VM-Standard_D8s,canadacentral,57.46704,2993031.6,2
2026-01-24,Compute,VM-Standard_D8s,centralindia,452.16,2224327.32,1
2026-01-24,Compute,VM-Standard_D8s,eastus,2522.14356,123608159.13,2
2026-01-24,Database,CloudSQL-db.standard-2,asia-south1,3865.45512,15691392144.0,3
2026-01-24,Database,CloudSQL-db.standard-2,asia-southeast1,30.24684,41305.29,1
2026-01-24,Database,CloudSQL-db.standard-2,europe-west1,2724.8012,2867886.9400000004,3
2026-01-24,Database,CloudSQL-db.standard-2,us-central1,12.68316,1373325.0,1
2026-01-24,Database,CloudSQL-db.standard-2,us-west1,20.96508,1102250.4,1
2026-01-24,Database,RDS-db.m5.large,ap-south-1,4015.4188799999997,260302102.8,4
2026-01-24,Database,RDS-db.m5.large,ap-southeast-1,1.54572,4719.8,1
2026-01-24,Database,RDS-db.m5.large,eu-west-1,5931.26816,164101290.23,4
2026-01-24,Database,RDS-db.m5.large,us-east-1,862.1576,1757836.77,4
2026-01-24,Database,RDS-db.m5.large,us-west-2,3029.72,2558360.4,1
2026-01-24,Database,SQLDb-S2,canadacentral,3095.9395200000004,98772154.14,5
2026-01-24,Database,SQLDb-S2,eastus,2685.9852,5990713.19,4
2026-01-24,Database,SQLDb-S2,southeastasia,372.19944000000004,164540.05,3
2026-01-24,Database,SQLDb-S2,westeurope,8620.2638,219905932.57,5
2026-01-24,Storage,Blob-Cool,centralindia,83.91680000000001,221.5243,2
2026-01-24,Storage,Blob-Cool,southeastasia,127.83960000000002,1231.86,1
2026-01-24,Storage,Blob-Cool,westeurope,527.2128,5558.6,2
2026-01-24,Storage,Blob-Hot,centralindia,-9.5688,596.95,1
2026-01-24,Storage,Blob-Hot,southeastasia,162.01,2540.03,1
2026-01-24,Storage,Blob-Hot,westeurope,204.95873999999998,1427.5509,3
2026-01-24,Storage,GCS-Nearline,asia-south1,2832.0111,3781.46,1
2026-01-24,Storage,GCS-Nearline,asia-southeast1,24.226399999999998,1974.5146,3
2026-01-24,Storage,GCS-Nearline,us-central1,1.98036,1.626,1
2026-01-24,Storage,GCS-Standard,asia-south1,132.26704,3709.3651000000004,3
2026-01-24,Storage,GCS-Standard,asia-southeast1,276.60428,10051.27,3
2026-01-24,Storage,GCS-Standard,europe-west1,23.876179999999998,22.8237,3
2026-01-24,Storage,S3-IA,UNKNOWN,147.43,1.6145,1
2026-01-24,Storage,S3-IA,ap-south-1,400.152,6073.1853,3
2026-01-24,Storage,S3-IA,ap-southeast-1,75.40908,4.040900000000001,2
2026-01-24,Storage,S3-IA,eu-west-1,136.9314,4.0734,1
2026-01-24,Storage,S3-IA,us-east-1,4174.17016,6021.65,2
2026-01-24,Storage,S3-IA,us-west-2,449.75032000000004,4260.591799999999,2
2026-01-24,Storage,S3-Standard,ap-south-1,29.07,495.3,1
2026-01-24,Storage,S3-Standard,ap-southeast-1,126.0427,3.9671999999999996,3
2026-01-24,Storage,S3-Standard,eu-west-1,5.49132,16350.6093,2
2026-01-24,Storage,S3-Standard,us-east-1,230.0478,2.975,1
2026-01-24,Storage,S3-Standard,us-west-2,4.37,259.01,1
2026-01-25,Compute,EC2-t3.large,ap-south-1,3653.8662,1821417.6,1
2026-01-25,Compute,EC2-t3.large,ap-southeast-1,6941.012639999999,5561946.600000001,3
2026-01-25,Compute,EC2-t3.large,eu-west-1,166.35,197671.8,1
2026-01-25,Compute,EC2-t3.large,us-west-2,80.44572,72154.86,3
2026-01-25,Compute,EC2-t3.medium,eu-west-1,1076.26024,70682.28,3
2026-01-25,Compute,EC2-t3.medium,us-east-1,1840.07,77625684.0,1
2026-01-25,Compute,EC2-t3.xlarge,ap-southeast-1,590.14,1546620.0,1
2026-01-25,Compute,EC2-t3.xlarge,us-east-1,117.38,38649.93,1
2026-01-25,Compute,EC2-t3.xlarge,us-west-2,44.035839999999894,281253226.8,4
2026-01-25,Compute,GCE-n1-standard-2,asia-south1,2792.6208000000006,43674.54,1
2026-01-25,Compute,GCE-n1-standard-2,europe-west1,48.18024,154685124.0,1
2026-01-25,Compute,GCE-n1-standard-2,us-central1,3962.8066000000003,183843277.79000002,3
2026-01-25,Compute,GCE-n1-standard-2,us-west1,423.54,40867.72,1
2026-01-25,Compute,GCE-n1-standard-4,asia-southeast1,4108.363200000001,2007218.0899999999,2
2026-01-25,Compute,GCE-n1-standard-8,us-central1,94.4784,20357.51,1
2026-01-25,Compute,UNKNOWN,westeurope,691.5780000000001,513454.2,1
2026-01-25,Compute,VM-Standard_D2s,centralindia,1509.3972,105251868.0,1
2026-01-25,Compute,VM-Standard_D2s,southeastasia,12.95424,23130.01,1
2026-01-25,Compute,VM-Standard_D4s,canadacentral,2673.2808000000005,3700226.4,2
2026-01-25,Compute,VM-Standard_D4s,westeurope,1286.2584000000002,481933.7,1
2026-01-25,Compute,VM-Standard_D8s,canadacentral,2508.3008,22806.68,1
2026-01-25,Compute,VM-Standard_D8s,eastus,369.1548,29003472.0,1
2026-01-25,Database,CloudSQL-db.standard-2,asia-south1,4760.8776,119900477.35,2
2026-01-25,Database,CloudSQL-db.standard-2,europe-west1,26.14356,21201424.59,3
2026-01-25,Database,CloudSQL-db.standard-2,us-central1,646.2072000000001,7859985948.0,1
2026-01-25,Database,CloudSQL-db.standard-2,us-west1,827.8274,81349128.6,3
2026-01-25,Database,RDS-db.m5.large,UNKNOWN,72.88,31726852.2,2
2026-01-25,Database,RDS-db.m5.large,ap-south-1,6654.641159999999,214820630.86,5
2026-01-25,Database,RDS-db.m5.large,ap-southeast-1,2059.26,1272494.84,2
2026-01-25,Database,RDS-db.m5.large,eu-west-1,8485.306700000001,175965090.37,4
2026-01-25,Database,RDS-db.m5.large,us-east-1,722.7261,19442639.39,4
2026-01-25,Database,SQLDb-S2,canadacentral,2033.0292800000002,95633201.64,3
2026-01-25,Database,SQLDb-S2,centralindia,2317.1400000000003,99546912.0,1
2026-01-25,Database,SQLDb-S2,southeastasia,3030.6876,3362024808.6,3
2026-01-25,Database,SQLDb-S2,westeurope,917.84,14493.69,1
2026-01-25,Database,UNKNOWN,eastus,838.5336,69612804.0,1
2026-01-25,Storage,Blob-Cool,centralindia,150.86,3656.55,1
2026-01-25,Storage,Blob-Cool,southeastasia,64.9215,2278.19,2
2026-01-25,Storage,Blob-Hot,canadacentral,0.4332,1143.69,1
2026-01-25,Storage,Blob-Hot,eastus,55.77120000000001,4340.86,2
2026-01-25,Storage,Blob-Hot,southeastasia,550.7364,8.8488,2
2026-01-25,Storage,Blob-Hot,westeurope,497.07,4988.9,1
2026-01-25,Storage,GCS-Nearline,asia-south1,4.39284,4717.14,1
2026-01-25,Storage,GCS-Nearline,europe-west1,1191.5938800000001,2523.5393,3
2026-01-25,Storage,GCS-Nearline,us-central1,95.96064,4383.3099999999995,2
2026-01-25,Storage,GCS-Nearline,us-west1,36.0288,3198.19,1
2026-01-25,Storage,GCS-Standard,asia-south1,72.89547999999999,4870.4877,2
2026-01-25,Storage,GCS-Standard,asia-southeast1,363.4956,4552.85,1
2026-01-25,Storage,GCS-Standard,europe-west1,172.68,2300.59,1
2026-01-25,Storage,GCS-Standard,us-west1,103.5,2.2656,1
2026-01-25,Storage,S3-IA,ap-south-1,3.006,3190.53,1
2026-01-25,Storage,S3-IA,ap-southeast-1,286.21999999999997,2800.7495,2
2026-01-25,Storage,S3-IA,us-east-1,88.21390000000001,2.9136,2
2026-01-25,Storage,S3-IA,us-west-2,0.80028,1975.14,1
2026-01-25,Storage,S3-Standard,ap-southeast-1,493.7397,4360.614,3
2026-01-25,Storage,S3-Standard,eu-west-1,0.8335199999999999,1563.01,1
2026-01-25,Storage,S3-Standard,us-east-1,131.74663999999999,2910.642,3
2026-01-25,Storage,S3-Standard,us-west-2,125.1288,1.3333,1
2026-01-26,Compute,EC2-t3.large,ap-south-1,53.71092,112119931.37,2
2026-01-26,Compute,EC2-t3.large,ap-southeast-1,2148.48,32020.82,1
2026-01-26,Compute,EC2-t3.large,us-west-2,4037.6220000000003,47542091.62,2
2026-01-26,Compute,EC2-t3.medium,us-east-1,23.86428,76901580.0,1
2026-01-26,Compute,EC2-t3.xlarge,ap-south-1,4049.0521,35481.36,1
2026-01-26,Compute,EC2-t3.xlarge,eu-west-1,30.7464,2112481.8,1
2026-01-26,Compute,EC2-t3.xlarge,us-east-1,6466.25672,98883.97,3
2026-01-26,Compute,EC2-t3.xlarge,us-west-2,401.59940000000006,165853368.0,1
2026-01-26,Compute,GCE-n1-standard-2,asia-southeast1,18.49308,17394.24,1
2026-01-26,Compute,GCE-n1-standard-4,europe-west1,6212.4082,49400.97,1
2026-01-26,Compute,GCE-n1-standard-4,us-central1,3343.7322000000004,30247.23,1
2026-01-26,Compute,GCE-n1-standard-4,us-west1,447.89760000000007,4571.12,1
2026-01-26,Compute,GCE-n1-standard-8,asia-south1,3843.028800000001,48340.43,1
2026-01-26,Compute,GCE-n1-standard-8,asia-southeast1,0.22668,2309.9,1
2026-01-26,Compute,GCE-n1-standard-8,europe-west1,190.64,10655568.0,1
2026-01-26,Compute,VM-Standard_D2s,centralindia,52.28556,4132493.5,3
2026-01-26,Compute,VM-Standard_D2s,eastus,56.11716,101093365.2,3
2026-01-26,Compute,VM-Standard_D4s,UNKNOWN,11.96892,36024444.0,1
2026-01-26,Compute,VM-Standard_D8s,canadacentral,502.8912,134555220.0,1
2026-01-26,Compute,VM-Standard_D8s,centralindia,5.03784,500549.4,1
2026-01-26,Compute,VM-Standard_D8s,westeurope,471.2256,461518.8,1
2026-01-26,Database,CloudSQL-db.standard-2,asia-southeast1,1745.1973200000002,66947106.23,3
2026-01-26,Database,CloudSQL-db.standard-2,europe-west1,924.0397,128027736.0,2
2026-01-26,Database,CloudSQL-db.standard-2,us-central1,190.55303999999998,122484040.82,4
2026-01-26,Database,CloudSQL-db.standard-2,us-west1,120.32936000000001,124262501.4,4
2026-01-26,Database,RDS-db.m5.large,ap-south-1,0.0,845293.2,1
2026-01-26,Database,RDS-db.m5.large,ap-southeast-1,3676.18212,88386187.8,2
2026-01-26,Database,RDS-db.m5.large,eu-west-1,12673.48122,393781006.47,7
2026-01-26,Database,RDS-db.m5.large,us-east-1,758.9703999999999,330245360.68,4
2026-01-26,Database,SQLDb-S2,canadacentral,4907.531,33458002.16,5
2026-01-26,Database,SQLDb-S2,centralindia,534.59856,109337790.65,2
2026-01-26,Database,SQLDb-S2,eastus,388.0764,332293.2,1
2026-01-26,Database,SQLDb-S2,southeastasia,2951.8610000000003,90159965.4,2
2026-01-26,Storage,Blob-Cool,canadacentral,2.5272,30.43,1
2026-01-26,Storage,Blob-Cool,centralindia,26.792299999999997,4.8168,2
2026-01-26,Storage,Blob-Cool,westeurope,2.61516,4.4979,1
2026-01-26,Storage,Blob-Hot,canadacentral,397.129,4649.56,1
2026-01-26,Storage,Blob-Hot,centralindia,27.0401,2461.69,2
2026-01-26,Storage,Blob-Hot,eastus,67.52,6492.88,2
2026-01-26,Storage,Blob-Hot,southeastasia,157.8528,76568.55,1
2026-01-26,Storage,Blob-Hot,westeurope,11.72,363.75,1
2026-01-26,Storage,GCS-Nearline,asia-south1,2.9364,3260.37,1
2026-01-26,Storage,GCS-Nearline,asia-southeast1,93.1396,2856.391,4
2026-01-26,Storage,GCS-Standard,asia-south1,0.7032,1876.75,1
